"Hope you're having a great week, Just checking in for the upcoming opportunities for a mutually beneficial partnership. Please let me know if you have anything we can potentially partner up on. If there is nothing on the horizon, I will follow up with you mid {{Month}}",1,,0.105381551
just to give the update on the new project,0,,0.003620119
"All ""in-person"" meetings will be at {{Time}}",0,,0.907099384
Your support is greatly appreciated. I will also share the recording and transcript of the call after the end of the session.,1,,0.815609469
"Hi Verdi,
I hope youâ€™re well.
Happy to get on a call either tomorrow on Friday morning to understand more about Punch. Am on CET zone.
Looking forward to hearing back from you.
Regards,
Majd",1,,0.004344068
"Hello {{Name}}, We help companies like {{company}} fill their B2B sales pipelines with highly qualified prospects, increasing revenue. Our B2B growth program includes 4 major steps:
1. Research
2. Demand Generation
3. Meetings/Appointments (relationship building)
4. Closing (revenue generation)
These four steps generate a revenue-building system from scratch. This means that, unlike other companies, we do more than merely set appointments. For instance, our team of researchers gathers live data for prospects who are in the market, right now, for your solution. We do this by accessing 10,000+ job boards, conference listings, and more, building a list of active prospects. From there, our sales team reaches out to these potential customers to set up appointments. Then, we loop in your team to these appointments, including pitch writing, adjustment, analysis, relationship building and finally closing. Once we start working together, we will write the pitches using your collateral, and schedule a kickoff with our sales and research teams to consult with you on constructing the initial lists. Please let me know if you have any questions. Cheers, {{Sender_Name}}  ",1,,0.020213726
"Hope you had a wonderful weekend! Quickly checking in regarding the status of the project you mentioned in your last email. If the project is still in play and now is a good time to talk. I can schedule a quick call to discuss in detail. If not, please let me know when would you like me to follow up with you on this. Looking forward to hearing from you and talking soon. ",1,,0.465163493
"I don't know yet, I will probably know sometime next week. I will keep you posted!",0,,0.689009101
Put me down as a reviewer ,0,,0.013102359
"I hope you're having a great year so far. Our last conversation just got lost in the middle and I am sorry we were not able to connect after that. I just wanted to check in in with you regarding any upcoming projects we may mutually collaborate on. Also, we were just planning to start with our next quarter so before that, I wanted to know about your current requirements if there are any and in what way we could be of any help to your company. Let's jump on the call to discuss if there is a possibility of us working together and creating a mutually beneficial relationship. How does your calendar look like this week? ",1,,0.094789047
"Hi Ahsan,
Can you please provide us with more information about this or share a demo recording you can share with us?
Does your program cover all our countries listed below?
Australia | China | France | Hong Kong | India | Indonesia | New Zealand | Qatar | Singapore | Thailand | United Kingdom | United Arab Emirates | United States of America
Kind regards",1,,0.197654339
can you make reservations for a meeting at {{Time}},0,,0.125347524
I saw you called last night.  What was up?  I tried to call a few times.  Is there any way wew can meet today or tomorrow for a meeting,0,,0.64221726
"Yes.  We are supposed to leave tomorrow.  Why?
",0,,0.324729433
"
Thanks Verdi.",1,,0.441903086
"Hello Greg,
 
I wanted to reach out to discuss how our Outsourced Customer Service Solution can transform your service organization for the better. We’re an ex-Disney/Google-trained customer service team that helps customers expand their service capabilities.
 
We’ve worked with Comcast, Domino’s Pizza, Dish Networks, Charter Communications, and Bit Defender to reduce customer churn and increase retention via Great Service. These projects included technical and customer support.
 
Working with us has the following 5 benefits –
 
- We can augment services to 16-or-24 hours
- We’re multilingual and can enable multilingual support
- Trained in popular software already
- E-mail, Phone, Chat, and Social support ready
- Our average first-call resolution rate > 86%
- Our average minimum call time < 5.26 minutes
 
I’d love to show what we can do for {{Company}} via expanding support hours, introducing new support languages, establishing new support channels, and augmenting existing support efforts.
 
Please take a look at the attached document and let me know when would be a good time to discuss it.
Cheers,
Sherry From Punch
 
—-------------------------------------
 
Let's set up a time to chat next week.
Please propose a time after 2:00 pm EST
 
—---------------------------------
 
Hi Greg,
 
Sounds good.
 
Does 2:30 PM (EST) work for you today?
 
Thanks,
—------------------------------
 
Hi Greg,
 
Will you be free today at 2:30 PM (EST) for a call?
 
Thanks,
—---------------------------
 
Can you do 2:00 EST? If so, please send an invite.
 
—----------------------
 
Hi Greg,
 
As discussed in the call, I've attached our animation and design work for you to review:
 
I'll be sending you the proposal early next week.
 
Cheers,
 
—--------------------------
 
Thank you.
Looking forward to your proposal.
 
 
—------------------------
 
Hi Greg,
 
As discussed, please find attached the proposal for our Customer Service Plan.
 
Please let me know if you have any questions or concerns.
 
We can schedule another call early next week to discuss this further.
 
Thanks,
—-------------------------
 
Thank you 
Please send me your UI UX proposal.
 
—----------------------
 
Hi Greg,
 
Please find attached the UI:UX proposal from our side.
 
Let me know if you have any questions.
 
Thanks,
—-----------------------------
 
Hi Greg,
 
Hope you're doing well.
 
Just wanted to follow up on the proposals we sent.
 
Were you able to review them?
 
Please let me know if you have any questions.
 
Thanks,
—---------------------------
 
Hi Greg,
 
Just wanted to follow up on the proposals we shared with you.
 
Were you able to review them?
 
Please let me know if you have any questions.
 
Thanks, 
",1,,0.153025948
"{{Name}} can you copy this e-mail and forward to {{Name}}
",0,,0.310833302
"Hey {{Name}}, {{Name}} here, would you like to increase your Return on Investment by {{XX%}}?",1,,0.880571147
"Hey, {{Name}}, I just wanted to follow up to see what you thought about the ‘subject’ We’d love to discuss ‘opportunity’ with you. When would it be a good time to schedule a call with us to have a discussion on how punch can add value to {{Company_Name}} Looking forward to speaking soon. Thanks, {{Sender_Name}} ",1,,0.994584579
"I am trying to activate this product but keep getting an error that says ""product is not tradeable"".  Is it ready to go yet?  If not, when?",0,,0.092677413
A quick follow up about our sync up call tomorrow ,1,,0.763628248
Happy {{Day}}. I wanted to ask if there are any updates. This contract is a legal document and only a fair chance would allow us to win the trust and hearts of our team. The contract is without any obligation of a time commitment. Moreover I can arrange another session of our team with your team and that might help us get things moving. I'm just thinking out loud as I was planning to kick off the project this week. Let me know if there is anything we can help with. ,1,,0.268379568
Can you invalidate these deals so I can change the counterparty?,0,,0.669354879
{{Name}} would like to set up a meeting with all of the necessary counterparties in order to discuss this product. Can you find out when a good time would be?,0,,0.82084844
Just to call you later in case it rains to see if we're still going out to meetings,0,,0.773807253
"Activate Plan B, I wish i had better news for you. ",0,,0.199267394
"as most of you would probably know by now, I have chosen to leave {{Coompany}} to pursue other opportunities. It's been a good time (4+ years) with great experiences both in North/South America and in Europe.",0,,0.840541066
I would like to sign up for the services for all four days.,0,,0.202540097
"Hi Sheharyar,
Please share in some samples/examples of the service and how it will help ALOGIC in building leads.
Regards,",1,,0.689431491
"No, I never got your call, but thank you. I hope you are enjoying your time in the new office?",0,,0.661530766
"I hope the email finds you well. Apologies for the delays it took to compose this. Yes, I have received the thread mentioned tracking platforms credentials. As soon as the new site is up , we would ne adding the followong trackings. We would like to suggest some more marketing pixels that can be embedded into the new site that would enable us to track the website better and optimize it to make difference.",1,,0.341555026
"Hi Sherry,
Thank you for reaching out. As you can imagine, I have been completely inundated with emails and messages from lead gen companies. I simply donâ€™t have time to schedule phone calls with each of them. Could you provide some information on the upfront and ongoing costs so that I can determine if it makes sense to move forward with a call?
Thanks so much!
Warm regards,
Faith",1,,0.28675543
Do you know that there are no opening comedians before Dave? Just a DJ.,0,,0.86180831
You didn't look that great against {{Company_Name}}.  We will see what happens once we settle on a {{Project}},0,,0.845746235
"Please confirm your availability to interview with {{Name}} trading position on our E. Power 24 hour desk.  
",0,,0.316737134
besides - you weren't the only one that wasn't there last week,0,,0.685672788
"Hi {{Name}}, This is {{Name}} customer Success at Punch. Do you know according to stats, 85% adults consume content on multiple devices at the same time? I Would love to discuss the prospect of how we can help in fully optimizing your brand design to add value to {{Company}}. ",1,,0.177981538
Are we going to inspect tomorrow?,0,,0.170929941
I just wanted to let you know that I am now number 1.,0,,0.559394888
Your department has just placed an order for an admin/clerical temporary worker. This temporary worker will submit his/her weekly time online for your electronic approval. Your response to each of these e-mails is necessary for billing and payment of the temporary worker.,0,,0.315299509
I got your email with the attachment. Let's work together today to get this done ,0,,0.58426023
"Hi {{Name}}, Hope you're doing well. Would love to know what you and your team thought of all the PDFs {{Name}} sent over in the post-call email relating to Punch's design, branding, and UX expertise. If you have any questions or confusion, feel free to reach out.  We are looking forward to the SOW call this week so we can come up with recommendations as to how we can go about revamping the UX of your entire website.",1,,0.654929133
"Also, here's a brief update of what's been done from our side;
As per our last call, we pre-processed the data you sent us which includes measures like removing Chinese from blog data,
and removing HTML tags for model adaptation & training. If needed or requested by you, we can provide the pre-processed script or
data to you.
We were able to train the model to generate pretty good blogs as per your requirements and have been able to meet the criteria
discussed last week, which are;
1. HTML Generated output (similar to the data you sent to us. We pre-processed it for fine-tuning and training and now can
deliver an output embedded with HTML tags as per your requirement.)
2. Links embedded; the blog data that is generated will now be populated with respective links from the data that was sent over.
I'm attaching the API in the email attachment, please test it and send in any or all feedback you have for us.
We can either generate the data programmatically in any format (CSV HTML, etc) or you can use the API and generate it. Let
us know what you prefer.
Let us know if you have any questions,",1,,0.867960673
"
Hi Randy,
Hope you are well.
We have prepared the proposal consisting of our engineering services.
Can we set up a call for reviewing on Thursday at 10 AM (PST)?
I'll book a slot and send out the invites accordingly.
Thanks,",1,,0.1236907
"Hi Guys, Just a quick request. We have a potential prospect from Australia that would like to speak to current and former clients about the Web development work we’ve done. Do you mind if we share your contact info?
 
Thanks,
 
Sherry",1,,0.279131472
Please remind your guys to report Gas Daily positions for {{Date}}. and {{Date}} between now and the end of the month.,0,,0.930641321
"
Hi Ayesha,
Where are the resources based? 
In India or in US?
Also, can you send me some sample profiles?",1,,0.321423762
"Hey {{Name}}, So good to hear from you! We've worked on more than 70 different projects which include bringing 3 major consumer apps to successful completion: SoChat , The League, and KonMari Media. Checkout the links to these: {{Links}} Also attached is our portfolio with some more examples of our work. I hope these help your cause at {{Company}}. Let's set up a call to discuss more! Best regards {{Sender_Name}} ",1,,0.515988979
"Not just an ordinary sales app, the customization is something you would've never seen before, you gotta try the demo out to believe it yourself, trust me, it'll just take 2 minutes of your time",1,,0.998921031
Please let me know whether or not you will be there. Please try to be there by {{Time}},0,,0.388845007
We have included the asked details into the CSA with only two minor changes. Feel free to let me know if you will need any further changes. I will follow up on {{Day}} to see if you have a kick off date for me. Thanks. ,1,,0.286456297
"I was going through {{Company’s}} profile and came across the {{UI Designers}}, I'm really glad that this is something we can add value to, imagine Ex-Google Engineers and Designers working on this project is definitely a cherry on top. 
",1,,0.551191065
Are you going to put it in the system or do you just want me to do it?,0,,0.412823669
"Good Morning Ahsan
As Executive Assistant, I am replying on behalf of Chief Executive Officer, Cheryl Barrett. Can you please:
advise if your service is a customer call centre?
provide me with the attachment to review as mentioned in your original email
forward all future correspondence to myself, not Cheryl Barrett unless redirected
I would be happy to discuss your services with you if you can please provide your phone number?
With thanks,",1,,0.600239805
"Hi {{Name}}, Thank you, for showing interest in Punch. We’d love to add value to your business and help increase the company’s scope and reach. In the past, we have assisted plenty of start-ups and established businesses to widen their customer bases and increase their ROIs by providing design, engineering, and marketing services. Let’s jump on a call to talk about it further. How about {{Time}} on {{Day}}? Cheers, {{Sender_Name}}",1,,0.029377726
We have a proven method that works and would love to setup a time this week to discuss a test with {{Company}},1,,0.830054141
Please take a look at what we've sent you and let me know if i can help answer any questions. we specialize in {{Services}} and I'd love to set up a time to chat when you're available. ,1,,0.615224828
"We will optimize the site with the best practices and fix all the errors pointed out. You can expect a site with the new design and its development. We'll use the old site's meta title, tags & descriptions where they seem fit, re-write content where necessary, and fix the errors against all URLs. We will also handle site migration; redirecting URLs to the most relevant pages on the new site, there might be a few dead links which we'll redirect appropriately as well. Let me know if you have any questions. ",1,,0.872592318
"Hi Andy, Thanks for reaching out. Yes, we can handle the mentioned request.  I'm attaching a case study as a reference below.
 
Let's schedule a call to discuss this further, does 11 AM (PST) work for you today?
 
Thanks,
",1,,0.863395688
"I'm out of the office on {{Day}}, but {{Name}} will attend. He has been working on the {{Project}} as well. ",0,,0.712430754
We will meet at {{Time}} sharp at {{Place}},0,,0.936922206
"Hi {{Name}}, Please take a look at our attached to branding work samples PDF for insight on our capabilities and some of our best works. We take a holistic approach to branding, where brand is more than the logo; it also includes other elements such as packaging, marketing, typography, color and lockup treatment. Lastly, many branding engagements we undertake begins with a branding questionnaire, which helps us deliver a solution that addresses our clients needsand helps our clients get their own ideas out onto the page, which smoothes the entire process. Here is the link to the questionnaire {{Link}}. Please do not hesitate to shoot me a quick email if you have any questions. Cheers, {{Sender_Name}}",1,,0.025209513
not yet but i will let you know,0,,0.652505323
"Login information: {{User name}}
{{Password}} 
",0,,0.359031463
Do you happen to have the data split out between physical and financial trades?,0,,0.265325117
the other side backed out,0,,0.933969636
i live downtown - so it would probably be quicker if i mailed it,0,,0.148064453
"
I am highly interested in this position.  I have limited knowledge of the power industry through exposure to underwriting, notional pricing, commodity structuring, and my risk mgmt groups.",0,,0.748855959
Thank you for taking the time to join us on the call today. We are excited at the prospect of potentially partnering up with {{Company}}. Attached below are a couple of case studies along with our portfolio and branding docs:,1,,0.683111765
"Folks, please get enrolled in the mandatory training program. The course has received very high marks for effectiveness. Let me know if you need any help.",0,,0.323127963
"Hey {{Name}}, Hope you had a great weekend, I'm just checking in, and looking forward to receiving from your side the ""Scope Of Work"" we dicussed on the call few days back. We're fired up about bringing your ideas to reality. Once we receive the ""Scope Of Work"", we'll put together a detailed proposal to cover all your requirements. We can jump on a call and review the proposal together, establish next steps, and then go for a project kickoff. In the meantime, if you have any questions for us, shoot us an email. We'll be more than pleased to answer any queries from {{Company}}. Looking forward to hearing from you real soon! Best regards, {{Sender_Name}}",1,,0.259470015
"Can we connect on {{Day}} at {{Time}}. Please let me know if that works for you. I'll send the invites accrordingly. Thanks, ",1,,0.1631638
I have put several products out for your approval.,0,,0.166524499
"Hi {{Name}}. We recently completed a PDF document showcasing more of our project work: {{Link}}. The PDF highlights a combination of our engineering, design and growth services for a broad range of companies, some of them similar to {{Company}}. After taking a few minutes to review, can we jump on a quick call to rekindle the discussion? I can talk anytime later today or tomorrow. Cheers {{Sender_Name}}",1,,0.951715999
{{Name}} and I would love to come.,0,,0.541771857
"Hey, This is {{Name}}, I found you on the {{Platform}} looking for {{Services}} and that caught my eye since your requirements fits perfectly with our design services. ",1,,0.165133435
"
Several discussions have been circulating regarding current {{Company}} phone numbers and the need for new toll-free numbers ",0,,0.298026118
"Hi {{Name}} and {{Name}},
 
Happy {{Day}}. We are currently working on the proposal but wanted to share some quick references of our current and past customers. Feel free to reach out to them for any questions about us.
 
- {{Name}}, CEO at {{Company_Name}} 
 
{{Company_Name}} enables one-click checkout across the Web. E-commerce companies using {{Company_Name}} can reduce cart abandonment via one-click checkout, while customers save valuable time by entering their shipping and payment information just once.
 
- {{Name}}, CEO at {{Company_Name}}
 
My {{Company_Name}} is a full-service credit repair agency helping clients across the {{Country_Name}} qualify for a mortgage, auto, and other types of financing. They address every aspect of the credit report in an effort to help their clients qualify for the best loan programs and interest rates possible.
 
- {{Name}}, Filmmaker, and Founder at {{Company_Name}} 
 
{{Company_Name}} develops the creatives and goes in the field to produce films that will deeply connect with an audience and compel them to action. They conduct ethnographic research, meticulously select each character, and craft every plot point to build an authentic story, one that leverages the latest research in neuroscience and psychology, and makes a real difference for you and your mission.
 
 I have also attached some of our other work here for your review as well.
 
Happy to provide more details here or some other work samples as well if you would like.
 
I will follow up again tomorrow with our proposal and will look forward to a quick sync-up afterward. Do you have any slots available on {{Day}} to {{Day}} morning {{City}} time?
 
Thanks,
-------------------------------
Hi {{Name}} 
If can send the proposal through first so can peruse and can set a time to discuss 
Thanks
 
--------------------------------
Hi {{Name}},
 
Thank you for giving us the opportunity and we have included a few other work samples at the very end after the timeline and cost estimates. Please find below the link for the proposal:
 
I would love to walk you through the proposal and answer any questions you may have. Let me know about your availability and I will share the invites.
 
Thanks,
------------------------------
Hi Guys,
 
Did you get a chance to review the proposal?
 
I would love to know your thoughts or feedback as it will help me establish the next steps. Folks at {{Company_Name}} are thrilled with the possibility of moving forward and forging a long-lasting, mutually beneficial relationship with you and your team.
 
Do you have any availability early next week for a quick call? 
 
Thanks,
—--------------------------
Hi {{Name}} and {{Name}},
 
I hope you had a great long weekend. We never heard back and I wanted to ask if this project is still something on your to-do list? 
 
If yes, I would love to jump on a quick call to discuss the next steps. If you have concerns or hesitation, feel free to share them with us as we are looking forward to working together.
 
Best,
 
{{Name}}
 
—--------------------------------------
 
Hi {{Name}},
 
just travelling. speak in a few days {{Name}}
 
—-------------------------------------
 
Hi {{Name}},
 
This project sounds like the perfect opportunity for us to work together that will allow us to build a long-term, sustainable relationship with you.
 
Let me know when you will be back and I will love to arrange a quick sync-up call with you to determine the next steps. Early Mornings Sydney Time works best for us and I will share the invites once you confirm.
 
Feel free to reach out with any questions or concerns.
 
Thanks,
 
{{Name}}
—---------------------------------
 
Hi {{Name}},
 
Are you guys back? I was wondering about the next steps here and see if you are available to jump on a quick call?
 
I can share some available slots for tomorrow or later this week.
 
Thanks,
 
{{Name}}",1,,0.174355852
"Hey {{Name}}, Thanks for your interest in Punch.  We have helped dozens of established companies and even start-ups with their business growth, marketing, design, branding, engineering and demand generation projects. We can collaborate with your team at {{Company}} on any or all of these business improvement programs, to boost your image, market share and bottom line. It doesn't matter what stage you're currently at in terms of development or marketing. We can always jump in and take it on, and move things forward at the right pace for your current needs. Attached is our portfolio and details on our services for you to get a better idea about Punch. Do you have 5 minutes at {{Proposed_time_and_date}} to discuss your needs in greater detail? Best regards {{Sender_Name}}",1,,0.412039716
I would look at properties in {{Cities}},0,,0.504547005
"Hi {{Name}},
 
I found your company on {{Platform}}, on the Web, and love the direction of your company.
 
We're an ex-Google team in Silicon Valley who have executed projects for Airware, Cape, Vantage Robotics, The league, and over 100 other companies. Our RapidResponse program puts our engineers on your project within 72 hours, thus as much as increasing productivity by 200% within 30-days of joining the project; all of our team members have been verified by our ex-Google core team of engineers in San Francisco, California, and are ready to join your project today.
 
Our team specializes in four key areas of development, including –
 
1. Full-stack engineering
 
2. Back-end engineering
 
3. Data science
 
4. Mobile engineering
 
You can explore our engineering work: 
{{Link}}
 
I'd like to discuss a 90-day pilot of our RapidResponse program, once again our ex-Google, the verified engineering team can get started on your project in as little as 72 hours' notice. 
 
How's your calendar any morning this week for a call?
 
—------------------
 
Hi {{Name}},
 
My colleague {{Name}} shared your message with me; I’m intrigued and would like to have a discussion on options and approaches.  My calendar is open tomorrow morning and after {{time}} on {{Day}}, would you have 30 minutes or so to discuss and explore?
—------------------
 
Hi {{Name}},
 
Apologies for the late response, this email somehow ended up in my spam.
 
Can we schedule a call for early next week?
 
Please let me know your availability, I'll send the invites accordingly.
 
—-----------------------
 
Anytime {{Day}} the {{Date}} should work.
—----------------------
 
Hi {{Name}},
 
Just wanted to drop a soft reminder for our call today.
 
I've attached the meeting details below:
—------------------
 
Hi {{Name}},
 
It was great talking to you today.
 
As discussed in the call, I have attached the following:
Punch Services
Non-Disclosure Agreement
Punch Security Culture
We will get the proposal done by next week, let's set up a call for reviewing on the 2nd or 3rd of December.
 
Let me know if {{Time}} or {{Time}} {{Timezone}} works for you.
—-----------------------
 
Hi {{Name}},
 
Hope you are well.
 
We have prepared the proposal consisting of our engineering services.
 
Can we set up a call for reviewing on {{Day}} at {{time}} {{Timezone}}?
 
I'll book a slot and send out the invites accordingly.
—---------------------
 
{{Day}} at {{TIme}} works for me, I have a hard stop at {{time}} though but I think 45-55 minutes should be enough time?
 
—------------------- 
 
Hi {{Name}}
 
I'm attaching the proposal to this email for your review. Hopefully, this meets all your requirements and is what you're looking for. We're really excited to get things off the ground!
 
We would love for you to meet our engineering lead in tomorrow's call.  {{Name}} is an industry veteran and the perfect candidate for this job. We can discuss how to proceed and kick things off as soon as possible in the best possible way.
 
We're pumped to make this happen and look forward to working with you.
 
See you on the call.
—-----------------
 
Hi {{Name}},
 
I’m really sorry I missed the meeting.  I had a family emergency which is Ok now and I’m back in the office.
 
I would like to reschedule, I’m free until {{Time}} today or tomorrow afternoon is free, let me know.
 
Again my apologies for missing the meeting.
—------------------
 
Hi,
 
FYI – for the last 2 days we have had poor ISP service, this morning it was extremely bad.  Fortunately, the ISP provider technician found a bad junction wire at the pole just this morning (I just finished meeting with him), he replaced it and we now seem to have a solid connection and transfer rates.
 
I’m sharing this because if a new meeting time was sent I didn’t get it.  I have read the PP sent to me and I don’t have any questions at this time, I want to present it to Management on {{Day}}/{{Day}} and will use the PP for reference.
 
I propose, all things considered, we re-schedule after I have had a discussion with Management; does that sound good to you?
—-------------------
 
Hi {{Name}}, checking in – what are the next steps?
 
—--------------------
 
Hi {{Name}},
 
We had a meeting on resource planning today, and a lot of scenarios were discussed, the position is ‘hold’ for now and we are meeting again on {{Month}} {{Date}}; so I should no more then.
 
Thanks for checking in.  Happy Holidays.
—----------------
 
Hi {{Name}}, following up on {{Name}} email below. How'd the planning meeting on {{Month}} {{Date}}?
 
Would love to learn more and discuss how we can help {{Company_Name}} build projects with our engineering and design teams.
—-------------
 
Hi,
 
The meeting was held this morning with the same end result which is ‘hold’; primarily because one customer's implementation schedule was pushed out a quarter due to them having infra challenges.  This buys us a little breathing room but I am impressed with them it is only a short stay and we need to address this both in the intermediate-term and how it can be an option for any future… bottlenecks.
 
I appreciate the check-in, for now, we have to wait and see.",1,,0.013628375
"Hope you're doing great. Just circling back after our previous conversation as we haven't heard back from you. How about a quick sync up this week to discuss where you are currently with your design requirements. Also sharing our portfolio and services document for your reference, Please have a look at your leisure as I'm sure we can be of help. We look forward to partner up and work towards our mutual benefit. ",1,,0.711688112
This software is better but either one works,0,,0.822509606
I would like to schedule a quick call to walk you through the numerous options which can uplift your business in such hard times,1,,0.478993158
"Just out of curiosity, would you schedule a call at {{Time}}",0,,0.932029901
"Please accept my apologies for the delayed folllow-up. I was out of the office on sick leave. Last we spoke, you mentioned your team needed to discuss internally to finalize the scope of work. Please let me know of you have any update in that regard. ",1,,0.574852852
I saw you called last night. What was up? I tried to call a few times. Is there any way wew can meet today or tomorrow for the TV?,0,,0.610448579
Please advise me of your interest in {{Name}}'s experience.,0,,0.021955846
"Sounds good â€“ lets do it.
How about Saturday? I think it will be your Friday? I am in GMT+10, AEST
Regards,",1,,0.354282575
We were thinking to schedule the meeting at {{Time}} - how does this sound to you?,0,,0.673058782
"Google Cloud Computing

This is Punch, we’re an ex-Google GCP Certified team of platform engineers. We’ve successfully launched GCP platforms for many successful companies including Numin and KonMari Media. Numin is one of the examples where we helped it autoscale 400 GCE spot instances based on financial backtest CPU requirements.

{{Add Numin GCP Image}}
",1,,0.148493399
"Many of you have friends who are no longer with the company, so we wanted to provide you with an overview of continuing efforts to assist {{Company_Name}} employees.",0,,0.108754083
"I wanted to follow up on our last conversation we had in  {{Month/Year}} regarding the {{Program}}, I would like to continue the conversation and discuss how we can help {{Company}} this time around in a more promising way. ",1,,0.698359708
Please plan to attend a meeting today at {{Time}} to discuss the {{Company}} and what it means to our operation.,0,,0.117463243
"Hi Ehsan,
Thank you for reaching our again. Whatâ€™s your availability to connect on Thursday?
Thanks,",1,,0.020457687
"Hi {{Name}}, Thanks for reaching out. To launch and maintain these campaigns is an enormous amount of work. We need to spend the time to...
 
1. Understand your business
2. Think creatively about how to reach customers (invitations to do business derived from problem-solution pairs).
3. Identify creative ways to find leads.
4. Create the campaigns in a way where we have a 360-degree view of the customer (Social, email, phone, chat)
5. Work the pipeline and stay engaged while we help build a relationship with the prospect
6. Ultimately move them along to a close.
 
In addition to the above steps, we have to work with clients on upgrading their collateral and website because those pieces dictate the extent to which we can support them.
 
I understand that you would like to move forward however we cannot do this work without being paid for it. I understand that you want a results-driven team, however, our outreach projects are structured with both components:
 
A.) A monthly stipend to pay the bills and all the above creative work.
B.) A contingency commission that is paid to the sales rep for them to stay motivated.
 
I think you will have a hard time finding a quality team that will execute what you want strictly on a contingency basis.
 
If things change feel free to reach out.

I completely understand your concern regarding the timelines and cost estimates that we have proposed for this project. As far as the proportionality of pricing to the efficiency and quality of work are related, Punch’s expertise will never be questioned from your side, we make sure we deliver within the timelines that have been put forward by our team.
 
Also, as we had a brief intro, I would suggest a detailed discussion of your necessities and extent of work in our next call and that will allow me to revise the cost and timelines more accurately, taking into account the current needs of {{Company}}.
Let’s get on the phone and talk this out further.
 
Best Regards.
",1,,0.803724596
"Hi {{Name}}, Hope you're doing well. Would love to know what you and your team thought of all the PDFs {{Name}} sent over in the post-call email relating to Punch's design, branding, and UX expertise. If you have any questions or confusion, feel free to reach out.  We are looking forward to the SOW call this week so we can come up with recommendations as to how we can go about revamping the UX of your entire website.",1,,0.53162966
"{{Name}}, please give me a call at {{Number}} and we can set up a time that is good 
for you to observe.",0,,0.402853523
"Sorry for the late notice, but I need to reschedule the meeting we have set up for tomorrow. I can meet later in the day tomorrow or Friday afternoon at around {{Time}}. Let me know if you are available.",0,,0.3456013
Just a reminder that tomorrow is the PreBid Meeting.,0,,0.665484724
"Hi {{Name}}, Thanks for getting back to me! Happy to schedule a time next week to chat. I've included my availability for the Google Hangout below. Just click on the time that works the best for you. {{Insert Calendly Link}}. In the meantime, would you mind giving me a quick overview of what kind of support you're looking for at {{Company}}, Cheers,",1,,0.185816406
I will return on {{Date}}. Please contact {{Name}} if you need immediate attention to an issue. Thanks.,0,,0.405509474
You will probably have to reschedule this because the Pre-Bid meeting is the same bat time.,0,,0.821328429
